file,problem_id,task_id,problem_name,entry_point,model_name,model_id,provider,prompt_name,repeat_idx,ast_status,ast_error_type,ast_error_message,total_nodes,ast_depth,branch_count,loop_count,function_count,control_flow_count,control_flow_ratio,function_names,functional_execution_success,functional_passed,functional_error_type,functional_error_message,functional_traceback,ast_success,z_ast_depth,z_branch_count,z_loop_count,z_function_count,z_control_flow_ratio
humaneval_155__gpt5_model__concise__r2.json,humaneval_155,HumanEval/155,Even Odd Count,even_odd_count,gpt5_model,gpt-5-mini,openai,concise,2,success,,,79.0,12.0,1.0,0.0,1.0,3.0,0.037975,"[""even_odd_count""]",True,True,,,,True,1.6295160581923203,-0.4832874002075477,-0.7786582023491436,-0.3158540555843367,-0.7764878935113576
humaneval_155__gpt5_model__concise__r3.json,humaneval_155,HumanEval/155,Even Odd Count,even_odd_count,gpt5_model,gpt-5-mini,openai,concise,3,success,,,76.0,8.0,2.0,1.0,1.0,5.0,0.065789,"[""even_odd_count""]",True,True,,,,True,-0.7272450279131517,-0.0652842827677238,0.12528863554427352,-0.3158540555843367,0.1952213228218665
humaneval_155__gpt5_model__concise__r4.json,humaneval_155,HumanEval/155,Even Odd Count,even_odd_count,gpt5_model,gpt-5-mini,openai,concise,4,success,,,115.0,13.0,0.0,0.0,1.0,1.0,0.008696,"[""even_odd_count""]",True,True,,,,True,2.218706329718688,-0.9012905176473716,-0.7786582023491436,-0.3158540555843367,-1.7993783136242671
humaneval_155__gpt5_model__concise__r5.json,humaneval_155,HumanEval/155,Even Odd Count,even_odd_count,gpt5_model,gpt-5-mini,openai,concise,5,success,,,101.0,13.0,0.0,0.0,1.0,1.0,0.009901,"[""even_odd_count""]",True,True,,,,True,2.218706329718688,-0.9012905176473716,-0.7786582023491436,-0.3158540555843367,-1.757280463416403
humaneval_155__gpt5_model__constraint__r1.json,humaneval_155,HumanEval/155,Even Odd Count,even_odd_count,gpt5_model,gpt-5-mini,openai,constraint,1,success,,,95.0,8.0,3.0,1.0,1.0,7.0,0.073684,"[""even_odd_count""]",True,True,,,,True,-0.7272450279131517,0.35271883467210013,0.12528863554427352,-0.3158540555843367,0.47104084762774856
humaneval_155__gpt5_model__constraint__r2.json,humaneval_155,HumanEval/155,Even Odd Count,even_odd_count,gpt5_model,gpt-5-mini,openai,constraint,2,success,,,187.0,9.0,4.0,2.0,1.0,9.0,0.048128,"[""even_odd_count""]",True,True,,,,True,-0.13805475638678374,0.770721952111924,1.0292354734376907,-0.3158540555843367,-0.4217829365317351
humaneval_155__gpt5_model__constraint__r3.json,humaneval_155,HumanEval/155,Even Odd Count,even_odd_count,gpt5_model,gpt-5-mini,openai,constraint,3,success,,,188.0,9.0,4.0,2.0,1.0,9.0,0.047872,"[""even_odd_count""]",True,True,,,,True,-0.13805475638678374,0.770721952111924,1.0292354734376907,-0.3158540555843367,-0.43072654620245143
humaneval_155__gpt5_model__constraint__r4.json,humaneval_155,HumanEval/155,Even Odd Count,even_odd_count,gpt5_model,gpt-5-mini,openai,constraint,4,success,,,93.0,8.0,3.0,1.0,1.0,7.0,0.075269,"[""even_odd_count""]",True,True,,,,True,-0.7272450279131517,0.35271883467210013,0.12528863554427352,-0.3158540555843367,0.5264143684405825
humaneval_155__gpt5_model__constraint__r5.json,humaneval_155,HumanEval/155,Even Odd Count,even_odd_count,gpt5_model,gpt-5-mini,openai,constraint,5,success,,,95.0,8.0,3.0,1.0,1.0,7.0,0.073684,"[""even_odd_count""]",True,True,,,,True,-0.7272450279131517,0.35271883467210013,0.12528863554427352,-0.3158540555843367,0.47104084762774856
humaneval_155__gpt5_model__optimized__r1.json,humaneval_155,HumanEval/155,Even Odd Count,even_odd_count,gpt5_model,gpt-5-mini,openai,optimized,1,success,,,77.0,7.0,2.0,1.0,1.0,5.0,0.064935,"[""even_odd_count""]",True,True,,,,True,-1.3164352994395196,-0.0652842827677238,0.12528863554427352,-0.3158540555843367,0.1653859999359613
humaneval_155__gpt5_model__optimized__r2.json,humaneval_155,HumanEval/155,Even Odd Count,even_odd_count,gpt5_model,gpt-5-mini,openai,optimized,2,success,,,91.0,7.0,2.0,1.0,1.0,5.0,0.054945,"[""even_odd_count""]",True,True,,,,True,-1.3164352994395196,-0.0652842827677238,0.12528863554427352,-0.3158540555843367,-0.18362439307363512
humaneval_155__gpt5_model__optimized__r3.json,humaneval_155,HumanEval/155,Even Odd Count,even_odd_count,gpt5_model,gpt-5-mini,openai,optimized,3,success,,,77.0,7.0,2.0,1.0,1.0,5.0,0.064935,"[""even_odd_count""]",True,True,,,,True,-1.3164352994395196,-0.0652842827677238,0.12528863554427352,-0.3158540555843367,0.1653859999359613
humaneval_155__gpt5_model__optimized__r4.json,humaneval_155,HumanEval/155,Even Odd Count,even_odd_count,gpt5_model,gpt-5-mini,openai,optimized,4,success,,,91.0,7.0,2.0,1.0,1.0,5.0,0.054945,"[""even_odd_count""]",True,True,,,,True,-1.3164352994395196,-0.0652842827677238,0.12528863554427352,-0.3158540555843367,-0.18362439307363512
humaneval_155__gpt5_model__optimized__r5.json,humaneval_155,HumanEval/155,Even Odd Count,even_odd_count,gpt5_model,gpt-5-mini,openai,optimized,5,success,,,90.0,8.0,2.0,1.0,1.0,5.0,0.055556,"[""even_odd_count""]",True,True,,,,True,-0.7272450279131517,-0.0652842827677238,0.12528863554427352,-0.3158540555843367,-0.162278512179855
humaneval_155__gpt5_model__readable__r1.json,humaneval_155,HumanEval/155,Even Odd Count,even_odd_count,gpt5_model,gpt-5-mini,openai,readable,1,success,,,185.0,9.0,3.0,2.0,1.0,7.0,0.037838,"[""even_odd_count""]",True,True,,,,True,-0.13805475638678374,0.35271883467210013,1.0292354734376907,-0.3158540555843367,-0.7812741221242021
humaneval_155__gpt5_model__readable__r2.json,humaneval_155,HumanEval/155,Even Odd Count,even_odd_count,gpt5_model,gpt-5-mini,openai,readable,2,success,,,95.0,8.0,2.0,1.0,1.0,5.0,0.052632,"[""even_odd_count""]",True,True,,,,True,-0.7272450279131517,-0.0652842827677238,0.12528863554427352,-0.3158540555843367,-0.26443130388756875
humaneval_155__gpt5_model__readable__r3.json,humaneval_155,HumanEval/155,Even Odd Count,even_odd_count,gpt5_model,gpt-5-mini,openai,readable,3,success,,,95.0,8.0,2.0,1.0,1.0,5.0,0.052632,"[""even_odd_count""]",True,True,,,,True,-0.7272450279131517,-0.0652842827677238,0.12528863554427352,-0.3158540555843367,-0.26443130388756875
humaneval_155__gpt5_model__readable__r4.json,humaneval_155,HumanEval/155,Even Odd Count,even_odd_count,gpt5_model,gpt-5-mini,openai,readable,4,success,,,95.0,8.0,3.0,1.0,1.0,7.0,0.073684,"[""even_odd_count""]",True,True,,,,True,-0.7272450279131517,0.35271883467210013,0.12528863554427352,-0.3158540555843367,0.47104084762774856
humaneval_155__gpt5_model__readable__r5.json,humaneval_155,HumanEval/155,Even Odd Count,even_odd_count,gpt5_model,gpt-5-mini,openai,readable,5,success,,,184.0,9.0,3.0,2.0,1.0,7.0,0.038043,"[""even_odd_count""]",True,True,,,,True,-0.13805475638678374,0.35271883467210013,1.0292354734376907,-0.3158540555843367,-0.7741122471925735
humaneval_156__claude_model__basic__r1.json,humaneval_156,HumanEval/156,Int To Mini Roman,int_to_mini_roman,claude_model,claude-sonnet-4-6,anthropic,basic,1,success,,,92.0,8.0,0.0,2.0,1.0,3.0,0.032609,"[""int_to_mini_roman""]",True,True,,,,True,-0.7272450279131517,-0.9012905176473716,1.0292354734376907,-0.3158540555843367,-0.9639543368436393
humaneval_156__claude_model__basic__r2.json,humaneval_156,HumanEval/156,Int To Mini Roman,int_to_mini_roman,claude_model,claude-sonnet-4-6,anthropic,basic,2,success,,,92.0,8.0,0.0,2.0,1.0,3.0,0.032609,"[""int_to_mini_roman""]",True,True,,,,True,-0.7272450279131517,-0.9012905176473716,1.0292354734376907,-0.3158540555843367,-0.9639543368436393
humaneval_156__claude_model__basic__r3.json,humaneval_156,HumanEval/156,Int To Mini Roman,int_to_mini_roman,claude_model,claude-sonnet-4-6,anthropic,basic,3,success,,,92.0,8.0,0.0,2.0,1.0,3.0,0.032609,"[""int_to_mini_roman""]",True,True,,,,True,-0.7272450279131517,-0.9012905176473716,1.0292354734376907,-0.3158540555843367,-0.9639543368436393
humaneval_156__claude_model__basic__r4.json,humaneval_156,HumanEval/156,Int To Mini Roman,int_to_mini_roman,claude_model,claude-sonnet-4-6,anthropic,basic,4,success,,,92.0,8.0,0.0,2.0,1.0,3.0,0.032609,"[""int_to_mini_roman""]",True,True,,,,True,-0.7272450279131517,-0.9012905176473716,1.0292354734376907,-0.3158540555843367,-0.9639543368436393
humaneval_156__claude_model__basic__r5.json,humaneval_156,HumanEval/156,Int To Mini Roman,int_to_mini_roman,claude_model,claude-sonnet-4-6,anthropic,basic,5,success,,,92.0,8.0,0.0,2.0,1.0,3.0,0.032609,"[""int_to_mini_roman""]",True,True,,,,True,-0.7272450279131517,-0.9012905176473716,1.0292354734376907,-0.3158540555843367,-0.9639543368436393
humaneval_156__claude_model__concise__r1.json,humaneval_156,HumanEval/156,Int To Mini Roman,int_to_mini_roman,claude_model,claude-sonnet-4-6,anthropic,concise,1,success,,,92.0,8.0,0.0,2.0,1.0,3.0,0.032609,"[""int_to_mini_roman""]",True,True,,,,True,-0.7272450279131517,-0.9012905176473716,1.0292354734376907,-0.3158540555843367,-0.9639543368436393
humaneval_156__claude_model__concise__r2.json,humaneval_156,HumanEval/156,Int To Mini Roman,int_to_mini_roman,claude_model,claude-sonnet-4-6,anthropic,concise,2,success,,,92.0,8.0,0.0,2.0,1.0,3.0,0.032609,"[""int_to_mini_roman""]",True,True,,,,True,-0.7272450279131517,-0.9012905176473716,1.0292354734376907,-0.3158540555843367,-0.9639543368436393
humaneval_156__claude_model__concise__r3.json,humaneval_156,HumanEval/156,Int To Mini Roman,int_to_mini_roman,claude_model,claude-sonnet-4-6,anthropic,concise,3,success,,,92.0,8.0,0.0,2.0,1.0,3.0,0.032609,"[""int_to_mini_roman""]",True,True,,,,True,-0.7272450279131517,-0.9012905176473716,1.0292354734376907,-0.3158540555843367,-0.9639543368436393
humaneval_156__claude_model__concise__r4.json,humaneval_156,HumanEval/156,Int To Mini Roman,int_to_mini_roman,claude_model,claude-sonnet-4-6,anthropic,concise,4,success,,,92.0,8.0,0.0,2.0,1.0,3.0,0.032609,"[""int_to_mini_roman""]",True,True,,,,True,-0.7272450279131517,-0.9012905176473716,1.0292354734376907,-0.3158540555843367,-0.9639543368436393
humaneval_156__claude_model__concise__r5.json,humaneval_156,HumanEval/156,Int To Mini Roman,int_to_mini_roman,claude_model,claude-sonnet-4-6,anthropic,concise,5,success,,,92.0,8.0,0.0,2.0,1.0,3.0,0.032609,"[""int_to_mini_roman""]",True,True,,,,True,-0.7272450279131517,-0.9012905176473716,1.0292354734376907,-0.3158540555843367,-0.9639543368436393
humaneval_156__claude_model__constraint__r1.json,humaneval_156,HumanEval/156,Int To Mini Roman,int_to_mini_roman,claude_model,claude-sonnet-4-6,anthropic,constraint,1,success,,,92.0,8.0,0.0,2.0,1.0,3.0,0.032609,"[""int_to_mini_roman""]",True,True,,,,True,-0.7272450279131517,-0.9012905176473716,1.0292354734376907,-0.3158540555843367,-0.9639543368436393
humaneval_156__claude_model__constraint__r2.json,humaneval_156,HumanEval/156,Int To Mini Roman,int_to_mini_roman,claude_model,claude-sonnet-4-6,anthropic,constraint,2,success,,,92.0,8.0,0.0,2.0,1.0,3.0,0.032609,"[""int_to_mini_roman""]",True,True,,,,True,-0.7272450279131517,-0.9012905176473716,1.0292354734376907,-0.3158540555843367,-0.9639543368436393
humaneval_156__claude_model__constraint__r3.json,humaneval_156,HumanEval/156,Int To Mini Roman,int_to_mini_roman,claude_model,claude-sonnet-4-6,anthropic,constraint,3,success,,,92.0,8.0,0.0,2.0,1.0,3.0,0.032609,"[""int_to_mini_roman""]",True,True,,,,True,-0.7272450279131517,-0.9012905176473716,1.0292354734376907,-0.3158540555843367,-0.9639543368436393
humaneval_156__claude_model__constraint__r4.json,humaneval_156,HumanEval/156,Int To Mini Roman,int_to_mini_roman,claude_model,claude-sonnet-4-6,anthropic,constraint,4,success,,,92.0,8.0,0.0,2.0,1.0,3.0,0.032609,"[""int_to_mini_roman""]",True,True,,,,True,-0.7272450279131517,-0.9012905176473716,1.0292354734376907,-0.3158540555843367,-0.9639543368436393
humaneval_156__claude_model__constraint__r5.json,humaneval_156,HumanEval/156,Int To Mini Roman,int_to_mini_roman,claude_model,claude-sonnet-4-6,anthropic,constraint,5,success,,,92.0,8.0,0.0,2.0,1.0,3.0,0.032609,"[""int_to_mini_roman""]",True,True,,,,True,-0.7272450279131517,-0.9012905176473716,1.0292354734376907,-0.3158540555843367,-0.9639543368436393
humaneval_156__claude_model__optimized__r1.json,humaneval_156,HumanEval/156,Int To Mini Roman,int_to_mini_roman,claude_model,claude-sonnet-4-6,anthropic,optimized,1,success,,,92.0,8.0,0.0,2.0,1.0,3.0,0.032609,"[""int_to_mini_roman""]",True,True,,,,True,-0.7272450279131517,-0.9012905176473716,1.0292354734376907,-0.3158540555843367,-0.9639543368436393
humaneval_156__claude_model__optimized__r2.json,humaneval_156,HumanEval/156,Int To Mini Roman,int_to_mini_roman,claude_model,claude-sonnet-4-6,anthropic,optimized,2,success,,,92.0,8.0,0.0,2.0,1.0,3.0,0.032609,"[""int_to_mini_roman""]",True,True,,,,True,-0.7272450279131517,-0.9012905176473716,1.0292354734376907,-0.3158540555843367,-0.9639543368436393
humaneval_156__claude_model__optimized__r3.json,humaneval_156,HumanEval/156,Int To Mini Roman,int_to_mini_roman,claude_model,claude-sonnet-4-6,anthropic,optimized,3,success,,,92.0,8.0,0.0,2.0,1.0,3.0,0.032609,"[""int_to_mini_roman""]",True,True,,,,True,-0.7272450279131517,-0.9012905176473716,1.0292354734376907,-0.3158540555843367,-0.9639543368436393
humaneval_156__claude_model__optimized__r4.json,humaneval_156,HumanEval/156,Int To Mini Roman,int_to_mini_roman,claude_model,claude-sonnet-4-6,anthropic,optimized,4,success,,,92.0,8.0,0.0,2.0,1.0,3.0,0.032609,"[""int_to_mini_roman""]",True,True,,,,True,-0.7272450279131517,-0.9012905176473716,1.0292354734376907,-0.3158540555843367,-0.9639543368436393
humaneval_156__claude_model__optimized__r5.json,humaneval_156,HumanEval/156,Int To Mini Roman,int_to_mini_roman,claude_model,claude-sonnet-4-6,anthropic,optimized,5,success,,,92.0,8.0,0.0,2.0,1.0,3.0,0.032609,"[""int_to_mini_roman""]",True,True,,,,True,-0.7272450279131517,-0.9012905176473716,1.0292354734376907,-0.3158540555843367,-0.9639543368436393
humaneval_156__claude_model__readable__r1.json,humaneval_156,HumanEval/156,Int To Mini Roman,int_to_mini_roman,claude_model,claude-sonnet-4-6,anthropic,readable,1,success,,,101.0,7.0,0.0,2.0,1.0,3.0,0.029703,"[""int_to_mini_roman""]",True,True,,,,True,-1.3164352994395196,-0.9012905176473716,1.0292354734376907,-0.3158540555843367,-1.0654782809963805
humaneval_156__claude_model__readable__r2.json,humaneval_156,HumanEval/156,Int To Mini Roman,int_to_mini_roman,claude_model,claude-sonnet-4-6,anthropic,readable,2,success,,,101.0,7.0,0.0,2.0,1.0,3.0,0.029703,"[""int_to_mini_roman""]",True,True,,,,True,-1.3164352994395196,-0.9012905176473716,1.0292354734376907,-0.3158540555843367,-1.0654782809963805
humaneval_156__claude_model__readable__r3.json,humaneval_156,HumanEval/156,Int To Mini Roman,int_to_mini_roman,claude_model,claude-sonnet-4-6,anthropic,readable,3,success,,,101.0,7.0,0.0,2.0,1.0,3.0,0.029703,"[""int_to_mini_roman""]",True,True,,,,True,-1.3164352994395196,-0.9012905176473716,1.0292354734376907,-0.3158540555843367,-1.0654782809963805
humaneval_156__claude_model__readable__r4.json,humaneval_156,HumanEval/156,Int To Mini Roman,int_to_mini_roman,claude_model,claude-sonnet-4-6,anthropic,readable,4,success,,,106.0,7.0,0.0,2.0,1.0,3.0,0.028302,"[""int_to_mini_roman""]",True,True,,,,True,-1.3164352994395196,-0.9012905176473716,1.0292354734376907,-0.3158540555843367,-1.114423582358387
humaneval_156__claude_model__readable__r5.json,humaneval_156,HumanEval/156,Int To Mini Roman,int_to_mini_roman,claude_model,claude-sonnet-4-6,anthropic,readable,5,success,,,101.0,7.0,0.0,2.0,1.0,3.0,0.029703,"[""int_to_mini_roman""]",True,True,,,,True,-1.3164352994395196,-0.9012905176473716,1.0292354734376907,-0.3158540555843367,-1.0654782809963805
humaneval_156__deepseek_model__basic__r1.json,humaneval_156,HumanEval/156,Int To Mini Roman,int_to_mini_roman,deepseek_model,deepseek-chat,deepseek,basic,1,success,,,103.0,9.0,0.0,2.0,1.0,3.0,0.029126,"[""int_to_mini_roman""]",True,True,,,,True,-0.13805475638678374,-0.9012905176473716,1.0292354734376907,-0.3158540555843367,-1.0856363387307688
humaneval_156__deepseek_model__basic__r2.json,humaneval_156,HumanEval/156,Int To Mini Roman,int_to_mini_roman,deepseek_model,deepseek-chat,deepseek,basic,2,success,,,103.0,9.0,0.0,2.0,1.0,3.0,0.029126,"[""int_to_mini_roman""]",True,True,,,,True,-0.13805475638678374,-0.9012905176473716,1.0292354734376907,-0.3158540555843367,-1.0856363387307688
humaneval_156__deepseek_model__basic__r3.json,humaneval_156,HumanEval/156,Int To Mini Roman,int_to_mini_roman,deepseek_model,deepseek-chat,deepseek,basic,3,success,,,103.0,9.0,0.0,2.0,1.0,3.0,0.029126,"[""int_to_mini_roman""]",True,True,,,,True,-0.13805475638678374,-0.9012905176473716,1.0292354734376907,-0.3158540555843367,-1.0856363387307688
humaneval_156__deepseek_model__basic__r4.json,humaneval_156,HumanEval/156,Int To Mini Roman,int_to_mini_roman,deepseek_model,deepseek-chat,deepseek,basic,4,success,,,98.0,9.0,0.0,2.0,1.0,3.0,0.030612,"[""int_to_mini_roman""]",True,True,,,,True,-0.13805475638678374,-0.9012905176473716,1.0292354734376907,-0.3158540555843367,-1.0337214794702823
humaneval_156__deepseek_model__basic__r5.json,humaneval_156,HumanEval/156,Int To Mini Roman,int_to_mini_roman,deepseek_model,deepseek-chat,deepseek,basic,5,success,,,103.0,9.0,0.0,2.0,1.0,3.0,0.029126,"[""int_to_mini_roman""]",True,True,,,,True,-0.13805475638678374,-0.9012905176473716,1.0292354734376907,-0.3158540555843367,-1.0856363387307688
humaneval_156__deepseek_model__concise__r1.json,humaneval_156,HumanEval/156,Int To Mini Roman,int_to_mini_roman,deepseek_model,deepseek-chat,deepseek,concise,1,success,,,103.0,9.0,0.0,2.0,1.0,3.0,0.029126,"[""int_to_mini_roman""]",True,True,,,,True,-0.13805475638678374,-0.9012905176473716,1.0292354734376907,-0.3158540555843367,-1.0856363387307688
humaneval_156__deepseek_model__concise__r2.json,humaneval_156,HumanEval/156,Int To Mini Roman,int_to_mini_roman,deepseek_model,deepseek-chat,deepseek,concise,2,success,,,103.0,9.0,0.0,2.0,1.0,3.0,0.029126,"[""int_to_mini_roman""]",True,True,,,,True,-0.13805475638678374,-0.9012905176473716,1.0292354734376907,-0.3158540555843367,-1.0856363387307688
humaneval_156__deepseek_model__concise__r3.json,humaneval_156,HumanEval/156,Int To Mini Roman,int_to_mini_roman,deepseek_model,deepseek-chat,deepseek,concise,3,success,,,103.0,9.0,0.0,2.0,1.0,3.0,0.029126,"[""int_to_mini_roman""]",True,True,,,,True,-0.13805475638678374,-0.9012905176473716,1.0292354734376907,-0.3158540555843367,-1.0856363387307688
humaneval_156__deepseek_model__concise__r4.json,humaneval_156,HumanEval/156,Int To Mini Roman,int_to_mini_roman,deepseek_model,deepseek-chat,deepseek,concise,4,success,,,103.0,9.0,0.0,2.0,1.0,3.0,0.029126,"[""int_to_mini_roman""]",True,True,,,,True,-0.13805475638678374,-0.9012905176473716,1.0292354734376907,-0.3158540555843367,-1.0856363387307688
humaneval_156__deepseek_model__concise__r5.json,humaneval_156,HumanEval/156,Int To Mini Roman,int_to_mini_roman,deepseek_model,deepseek-chat,deepseek,concise,5,success,,,103.0,9.0,0.0,2.0,1.0,3.0,0.029126,"[""int_to_mini_roman""]",True,True,,,,True,-0.13805475638678374,-0.9012905176473716,1.0292354734376907,-0.3158540555843367,-1.0856363387307688
humaneval_156__deepseek_model__constraint__r1.json,humaneval_156,HumanEval/156,Int To Mini Roman,int_to_mini_roman,deepseek_model,deepseek-chat,deepseek,constraint,1,success,,,103.0,9.0,0.0,2.0,1.0,3.0,0.029126,"[""int_to_mini_roman""]",True,True,,,,True,-0.13805475638678374,-0.9012905176473716,1.0292354734376907,-0.3158540555843367,-1.0856363387307688
humaneval_156__deepseek_model__constraint__r2.json,humaneval_156,HumanEval/156,Int To Mini Roman,int_to_mini_roman,deepseek_model,deepseek-chat,deepseek,constraint,2,success,,,103.0,9.0,0.0,2.0,1.0,3.0,0.029126,"[""int_to_mini_roman""]",True,True,,,,True,-0.13805475638678374,-0.9012905176473716,1.0292354734376907,-0.3158540555843367,-1.0856363387307688
humaneval_156__deepseek_model__constraint__r3.json,humaneval_156,HumanEval/156,Int To Mini Roman,int_to_mini_roman,deepseek_model,deepseek-chat,deepseek,constraint,3,success,,,103.0,9.0,0.0,2.0,1.0,3.0,0.029126,"[""int_to_mini_roman""]",True,True,,,,True,-0.13805475638678374,-0.9012905176473716,1.0292354734376907,-0.3158540555843367,-1.0856363387307688
