file,problem_id,task_id,model_name,model_id,provider,prompt_name,repeat_idx,execution_success,passed,error_type,error_message,traceback
humaneval_124__claude_model__concise__r5.json,humaneval_124,HumanEval/124,claude_model,claude-sonnet-4-6,anthropic,concise,5,True,True,,,
humaneval_124__claude_model__constraint__r1.json,humaneval_124,HumanEval/124,claude_model,claude-sonnet-4-6,anthropic,constraint,1,True,True,,,
humaneval_124__claude_model__constraint__r2.json,humaneval_124,HumanEval/124,claude_model,claude-sonnet-4-6,anthropic,constraint,2,True,True,,,
humaneval_124__claude_model__constraint__r3.json,humaneval_124,HumanEval/124,claude_model,claude-sonnet-4-6,anthropic,constraint,3,True,True,,,
humaneval_124__claude_model__constraint__r4.json,humaneval_124,HumanEval/124,claude_model,claude-sonnet-4-6,anthropic,constraint,4,True,True,,,
humaneval_124__claude_model__constraint__r5.json,humaneval_124,HumanEval/124,claude_model,claude-sonnet-4-6,anthropic,constraint,5,True,True,,,
humaneval_124__claude_model__optimized__r1.json,humaneval_124,HumanEval/124,claude_model,claude-sonnet-4-6,anthropic,optimized,1,True,True,,,
humaneval_124__claude_model__optimized__r2.json,humaneval_124,HumanEval/124,claude_model,claude-sonnet-4-6,anthropic,optimized,2,True,True,,,
humaneval_124__claude_model__optimized__r3.json,humaneval_124,HumanEval/124,claude_model,claude-sonnet-4-6,anthropic,optimized,3,True,True,,,
humaneval_124__claude_model__optimized__r4.json,humaneval_124,HumanEval/124,claude_model,claude-sonnet-4-6,anthropic,optimized,4,True,True,,,
humaneval_124__claude_model__optimized__r5.json,humaneval_124,HumanEval/124,claude_model,claude-sonnet-4-6,anthropic,optimized,5,True,True,,,
humaneval_124__claude_model__readable__r1.json,humaneval_124,HumanEval/124,claude_model,claude-sonnet-4-6,anthropic,readable,1,True,True,,,
humaneval_124__claude_model__readable__r2.json,humaneval_124,HumanEval/124,claude_model,claude-sonnet-4-6,anthropic,readable,2,True,True,,,
humaneval_124__claude_model__readable__r3.json,humaneval_124,HumanEval/124,claude_model,claude-sonnet-4-6,anthropic,readable,3,True,True,,,
humaneval_124__claude_model__readable__r4.json,humaneval_124,HumanEval/124,claude_model,claude-sonnet-4-6,anthropic,readable,4,True,True,,,
humaneval_124__claude_model__readable__r5.json,humaneval_124,HumanEval/124,claude_model,claude-sonnet-4-6,anthropic,readable,5,True,True,,,
humaneval_124__deepseek_model__basic__r1.json,humaneval_124,HumanEval/124,deepseek_model,deepseek-chat,deepseek,basic,1,True,True,,,
humaneval_124__deepseek_model__basic__r2.json,humaneval_124,HumanEval/124,deepseek_model,deepseek-chat,deepseek,basic,2,True,True,,,
humaneval_124__deepseek_model__basic__r3.json,humaneval_124,HumanEval/124,deepseek_model,deepseek-chat,deepseek,basic,3,True,True,,,
humaneval_124__deepseek_model__basic__r4.json,humaneval_124,HumanEval/124,deepseek_model,deepseek-chat,deepseek,basic,4,True,True,,,
humaneval_124__deepseek_model__basic__r5.json,humaneval_124,HumanEval/124,deepseek_model,deepseek-chat,deepseek,basic,5,True,True,,,
humaneval_124__deepseek_model__concise__r1.json,humaneval_124,HumanEval/124,deepseek_model,deepseek-chat,deepseek,concise,1,True,True,,,
humaneval_124__deepseek_model__concise__r2.json,humaneval_124,HumanEval/124,deepseek_model,deepseek-chat,deepseek,concise,2,True,True,,,
humaneval_124__deepseek_model__concise__r3.json,humaneval_124,HumanEval/124,deepseek_model,deepseek-chat,deepseek,concise,3,True,True,,,
humaneval_124__deepseek_model__concise__r4.json,humaneval_124,HumanEval/124,deepseek_model,deepseek-chat,deepseek,concise,4,True,True,,,
humaneval_124__deepseek_model__concise__r5.json,humaneval_124,HumanEval/124,deepseek_model,deepseek-chat,deepseek,concise,5,True,True,,,
humaneval_124__deepseek_model__constraint__r1.json,humaneval_124,HumanEval/124,deepseek_model,deepseek-chat,deepseek,constraint,1,True,True,,,
humaneval_124__deepseek_model__constraint__r2.json,humaneval_124,HumanEval/124,deepseek_model,deepseek-chat,deepseek,constraint,2,True,True,,,
humaneval_124__deepseek_model__constraint__r3.json,humaneval_124,HumanEval/124,deepseek_model,deepseek-chat,deepseek,constraint,3,True,True,,,
humaneval_124__deepseek_model__constraint__r4.json,humaneval_124,HumanEval/124,deepseek_model,deepseek-chat,deepseek,constraint,4,True,True,,,
humaneval_124__deepseek_model__constraint__r5.json,humaneval_124,HumanEval/124,deepseek_model,deepseek-chat,deepseek,constraint,5,True,True,,,
humaneval_124__deepseek_model__optimized__r1.json,humaneval_124,HumanEval/124,deepseek_model,deepseek-chat,deepseek,optimized,1,True,True,,,
humaneval_124__deepseek_model__optimized__r2.json,humaneval_124,HumanEval/124,deepseek_model,deepseek-chat,deepseek,optimized,2,True,True,,,
humaneval_124__deepseek_model__optimized__r3.json,humaneval_124,HumanEval/124,deepseek_model,deepseek-chat,deepseek,optimized,3,True,True,,,
humaneval_124__deepseek_model__optimized__r4.json,humaneval_124,HumanEval/124,deepseek_model,deepseek-chat,deepseek,optimized,4,True,True,,,
humaneval_124__deepseek_model__optimized__r5.json,humaneval_124,HumanEval/124,deepseek_model,deepseek-chat,deepseek,optimized,5,True,True,,,
humaneval_124__deepseek_model__readable__r1.json,humaneval_124,HumanEval/124,deepseek_model,deepseek-chat,deepseek,readable,1,True,True,,,
humaneval_124__deepseek_model__readable__r2.json,humaneval_124,HumanEval/124,deepseek_model,deepseek-chat,deepseek,readable,2,True,True,,,
humaneval_124__deepseek_model__readable__r3.json,humaneval_124,HumanEval/124,deepseek_model,deepseek-chat,deepseek,readable,3,True,True,,,
humaneval_124__deepseek_model__readable__r4.json,humaneval_124,HumanEval/124,deepseek_model,deepseek-chat,deepseek,readable,4,True,True,,,
humaneval_124__deepseek_model__readable__r5.json,humaneval_124,HumanEval/124,deepseek_model,deepseek-chat,deepseek,readable,5,True,True,,,
humaneval_124__gpt5_model__basic__r1.json,humaneval_124,HumanEval/124,gpt5_model,gpt-5-mini,openai,basic,1,True,True,,,
humaneval_124__gpt5_model__basic__r2.json,humaneval_124,HumanEval/124,gpt5_model,gpt-5-mini,openai,basic,2,True,True,,,
humaneval_124__gpt5_model__basic__r3.json,humaneval_124,HumanEval/124,gpt5_model,gpt-5-mini,openai,basic,3,True,True,,,
humaneval_124__gpt5_model__basic__r4.json,humaneval_124,HumanEval/124,gpt5_model,gpt-5-mini,openai,basic,4,True,True,,,
humaneval_124__gpt5_model__basic__r5.json,humaneval_124,HumanEval/124,gpt5_model,gpt-5-mini,openai,basic,5,True,True,,,
humaneval_124__gpt5_model__concise__r1.json,humaneval_124,HumanEval/124,gpt5_model,gpt-5-mini,openai,concise,1,True,True,,,
humaneval_124__gpt5_model__concise__r2.json,humaneval_124,HumanEval/124,gpt5_model,gpt-5-mini,openai,concise,2,True,True,,,
humaneval_124__gpt5_model__concise__r3.json,humaneval_124,HumanEval/124,gpt5_model,gpt-5-mini,openai,concise,3,True,True,,,
humaneval_124__gpt5_model__concise__r4.json,humaneval_124,HumanEval/124,gpt5_model,gpt-5-mini,openai,concise,4,True,True,,,
humaneval_124__gpt5_model__concise__r5.json,humaneval_124,HumanEval/124,gpt5_model,gpt-5-mini,openai,concise,5,True,True,,,
humaneval_124__gpt5_model__constraint__r1.json,humaneval_124,HumanEval/124,gpt5_model,gpt-5-mini,openai,constraint,1,True,True,,,
humaneval_124__gpt5_model__constraint__r2.json,humaneval_124,HumanEval/124,gpt5_model,gpt-5-mini,openai,constraint,2,True,True,,,
humaneval_124__gpt5_model__constraint__r3.json,humaneval_124,HumanEval/124,gpt5_model,gpt-5-mini,openai,constraint,3,True,True,,,
humaneval_124__gpt5_model__constraint__r4.json,humaneval_124,HumanEval/124,gpt5_model,gpt-5-mini,openai,constraint,4,True,True,,,
humaneval_124__gpt5_model__constraint__r5.json,humaneval_124,HumanEval/124,gpt5_model,gpt-5-mini,openai,constraint,5,True,True,,,
humaneval_124__gpt5_model__optimized__r1.json,humaneval_124,HumanEval/124,gpt5_model,gpt-5-mini,openai,optimized,1,True,True,,,
humaneval_124__gpt5_model__optimized__r2.json,humaneval_124,HumanEval/124,gpt5_model,gpt-5-mini,openai,optimized,2,True,True,,,
humaneval_124__gpt5_model__optimized__r3.json,humaneval_124,HumanEval/124,gpt5_model,gpt-5-mini,openai,optimized,3,True,True,,,
humaneval_124__gpt5_model__optimized__r4.json,humaneval_124,HumanEval/124,gpt5_model,gpt-5-mini,openai,optimized,4,True,True,,,
humaneval_124__gpt5_model__optimized__r5.json,humaneval_124,HumanEval/124,gpt5_model,gpt-5-mini,openai,optimized,5,True,True,,,
humaneval_124__gpt5_model__readable__r1.json,humaneval_124,HumanEval/124,gpt5_model,gpt-5-mini,openai,readable,1,True,True,,,
humaneval_124__gpt5_model__readable__r2.json,humaneval_124,HumanEval/124,gpt5_model,gpt-5-mini,openai,readable,2,True,True,,,
humaneval_124__gpt5_model__readable__r3.json,humaneval_124,HumanEval/124,gpt5_model,gpt-5-mini,openai,readable,3,True,True,,,
humaneval_124__gpt5_model__readable__r4.json,humaneval_124,HumanEval/124,gpt5_model,gpt-5-mini,openai,readable,4,True,True,,,
humaneval_124__gpt5_model__readable__r5.json,humaneval_124,HumanEval/124,gpt5_model,gpt-5-mini,openai,readable,5,True,True,,,
humaneval_125__claude_model__basic__r1.json,humaneval_125,HumanEval/125,claude_model,claude-sonnet-4-6,anthropic,basic,1,True,True,,,
humaneval_125__claude_model__basic__r2.json,humaneval_125,HumanEval/125,claude_model,claude-sonnet-4-6,anthropic,basic,2,True,True,,,
humaneval_125__claude_model__basic__r3.json,humaneval_125,HumanEval/125,claude_model,claude-sonnet-4-6,anthropic,basic,3,True,True,,,
humaneval_125__claude_model__basic__r4.json,humaneval_125,HumanEval/125,claude_model,claude-sonnet-4-6,anthropic,basic,4,True,True,,,
humaneval_125__claude_model__basic__r5.json,humaneval_125,HumanEval/125,claude_model,claude-sonnet-4-6,anthropic,basic,5,True,True,,,
humaneval_125__claude_model__concise__r1.json,humaneval_125,HumanEval/125,claude_model,claude-sonnet-4-6,anthropic,concise,1,True,True,,,
humaneval_125__claude_model__concise__r2.json,humaneval_125,HumanEval/125,claude_model,claude-sonnet-4-6,anthropic,concise,2,True,True,,,
humaneval_125__claude_model__concise__r3.json,humaneval_125,HumanEval/125,claude_model,claude-sonnet-4-6,anthropic,concise,3,True,True,,,
humaneval_125__claude_model__concise__r4.json,humaneval_125,HumanEval/125,claude_model,claude-sonnet-4-6,anthropic,concise,4,True,True,,,
humaneval_125__claude_model__concise__r5.json,humaneval_125,HumanEval/125,claude_model,claude-sonnet-4-6,anthropic,concise,5,True,True,,,
humaneval_125__claude_model__constraint__r1.json,humaneval_125,HumanEval/125,claude_model,claude-sonnet-4-6,anthropic,constraint,1,True,True,,,
humaneval_125__claude_model__constraint__r2.json,humaneval_125,HumanEval/125,claude_model,claude-sonnet-4-6,anthropic,constraint,2,True,True,,,
humaneval_125__claude_model__constraint__r3.json,humaneval_125,HumanEval/125,claude_model,claude-sonnet-4-6,anthropic,constraint,3,True,True,,,
humaneval_125__claude_model__constraint__r4.json,humaneval_125,HumanEval/125,claude_model,claude-sonnet-4-6,anthropic,constraint,4,True,True,,,
humaneval_125__claude_model__constraint__r5.json,humaneval_125,HumanEval/125,claude_model,claude-sonnet-4-6,anthropic,constraint,5,True,True,,,
humaneval_125__claude_model__optimized__r1.json,humaneval_125,HumanEval/125,claude_model,claude-sonnet-4-6,anthropic,optimized,1,True,True,,,
humaneval_125__claude_model__optimized__r2.json,humaneval_125,HumanEval/125,claude_model,claude-sonnet-4-6,anthropic,optimized,2,True,True,,,
humaneval_125__claude_model__optimized__r3.json,humaneval_125,HumanEval/125,claude_model,claude-sonnet-4-6,anthropic,optimized,3,True,True,,,
humaneval_125__claude_model__optimized__r4.json,humaneval_125,HumanEval/125,claude_model,claude-sonnet-4-6,anthropic,optimized,4,True,True,,,
humaneval_125__claude_model__optimized__r5.json,humaneval_125,HumanEval/125,claude_model,claude-sonnet-4-6,anthropic,optimized,5,True,True,,,
humaneval_125__claude_model__readable__r1.json,humaneval_125,HumanEval/125,claude_model,claude-sonnet-4-6,anthropic,readable,1,True,True,,,
humaneval_125__claude_model__readable__r2.json,humaneval_125,HumanEval/125,claude_model,claude-sonnet-4-6,anthropic,readable,2,True,True,,,
humaneval_125__claude_model__readable__r3.json,humaneval_125,HumanEval/125,claude_model,claude-sonnet-4-6,anthropic,readable,3,True,True,,,
humaneval_125__claude_model__readable__r4.json,humaneval_125,HumanEval/125,claude_model,claude-sonnet-4-6,anthropic,readable,4,True,True,,,
humaneval_125__claude_model__readable__r5.json,humaneval_125,HumanEval/125,claude_model,claude-sonnet-4-6,anthropic,readable,5,True,True,,,
humaneval_125__deepseek_model__basic__r1.json,humaneval_125,HumanEval/125,deepseek_model,deepseek-chat,deepseek,basic,1,True,True,,,
humaneval_125__deepseek_model__basic__r2.json,humaneval_125,HumanEval/125,deepseek_model,deepseek-chat,deepseek,basic,2,True,True,,,
humaneval_125__deepseek_model__basic__r3.json,humaneval_125,HumanEval/125,deepseek_model,deepseek-chat,deepseek,basic,3,True,True,,,
humaneval_125__deepseek_model__basic__r4.json,humaneval_125,HumanEval/125,deepseek_model,deepseek-chat,deepseek,basic,4,True,True,,,
humaneval_125__deepseek_model__basic__r5.json,humaneval_125,HumanEval/125,deepseek_model,deepseek-chat,deepseek,basic,5,True,True,,,
humaneval_125__deepseek_model__concise__r1.json,humaneval_125,HumanEval/125,deepseek_model,deepseek-chat,deepseek,concise,1,True,True,,,
humaneval_125__deepseek_model__concise__r2.json,humaneval_125,HumanEval/125,deepseek_model,deepseek-chat,deepseek,concise,2,True,True,,,
humaneval_125__deepseek_model__concise__r3.json,humaneval_125,HumanEval/125,deepseek_model,deepseek-chat,deepseek,concise,3,True,True,,,
humaneval_125__deepseek_model__concise__r4.json,humaneval_125,HumanEval/125,deepseek_model,deepseek-chat,deepseek,concise,4,True,True,,,
humaneval_125__deepseek_model__concise__r5.json,humaneval_125,HumanEval/125,deepseek_model,deepseek-chat,deepseek,concise,5,True,True,,,
humaneval_125__deepseek_model__constraint__r1.json,humaneval_125,HumanEval/125,deepseek_model,deepseek-chat,deepseek,constraint,1,True,True,,,
humaneval_125__deepseek_model__constraint__r2.json,humaneval_125,HumanEval/125,deepseek_model,deepseek-chat,deepseek,constraint,2,True,True,,,
humaneval_125__deepseek_model__constraint__r3.json,humaneval_125,HumanEval/125,deepseek_model,deepseek-chat,deepseek,constraint,3,True,True,,,
humaneval_125__deepseek_model__constraint__r4.json,humaneval_125,HumanEval/125,deepseek_model,deepseek-chat,deepseek,constraint,4,True,True,,,
humaneval_125__deepseek_model__constraint__r5.json,humaneval_125,HumanEval/125,deepseek_model,deepseek-chat,deepseek,constraint,5,True,True,,,
humaneval_125__deepseek_model__optimized__r1.json,humaneval_125,HumanEval/125,deepseek_model,deepseek-chat,deepseek,optimized,1,True,True,,,
humaneval_125__deepseek_model__optimized__r2.json,humaneval_125,HumanEval/125,deepseek_model,deepseek-chat,deepseek,optimized,2,True,True,,,
humaneval_125__deepseek_model__optimized__r3.json,humaneval_125,HumanEval/125,deepseek_model,deepseek-chat,deepseek,optimized,3,True,True,,,
humaneval_125__deepseek_model__optimized__r4.json,humaneval_125,HumanEval/125,deepseek_model,deepseek-chat,deepseek,optimized,4,True,True,,,
humaneval_125__deepseek_model__optimized__r5.json,humaneval_125,HumanEval/125,deepseek_model,deepseek-chat,deepseek,optimized,5,True,True,,,
humaneval_125__deepseek_model__readable__r1.json,humaneval_125,HumanEval/125,deepseek_model,deepseek-chat,deepseek,readable,1,True,True,,,
humaneval_125__deepseek_model__readable__r2.json,humaneval_125,HumanEval/125,deepseek_model,deepseek-chat,deepseek,readable,2,True,True,,,
humaneval_125__deepseek_model__readable__r3.json,humaneval_125,HumanEval/125,deepseek_model,deepseek-chat,deepseek,readable,3,True,True,,,
humaneval_125__deepseek_model__readable__r4.json,humaneval_125,HumanEval/125,deepseek_model,deepseek-chat,deepseek,readable,4,True,True,,,
humaneval_125__deepseek_model__readable__r5.json,humaneval_125,HumanEval/125,deepseek_model,deepseek-chat,deepseek,readable,5,True,True,,,
humaneval_125__gpt5_model__basic__r1.json,humaneval_125,HumanEval/125,gpt5_model,gpt-5-mini,openai,basic,1,True,True,,,
humaneval_125__gpt5_model__basic__r2.json,humaneval_125,HumanEval/125,gpt5_model,gpt-5-mini,openai,basic,2,True,True,,,
humaneval_125__gpt5_model__basic__r3.json,humaneval_125,HumanEval/125,gpt5_model,gpt-5-mini,openai,basic,3,True,True,,,
humaneval_125__gpt5_model__basic__r4.json,humaneval_125,HumanEval/125,gpt5_model,gpt-5-mini,openai,basic,4,True,True,,,
humaneval_125__gpt5_model__basic__r5.json,humaneval_125,HumanEval/125,gpt5_model,gpt-5-mini,openai,basic,5,True,True,,,
humaneval_125__gpt5_model__concise__r1.json,humaneval_125,HumanEval/125,gpt5_model,gpt-5-mini,openai,concise,1,True,True,,,
humaneval_125__gpt5_model__concise__r2.json,humaneval_125,HumanEval/125,gpt5_model,gpt-5-mini,openai,concise,2,True,True,,,
humaneval_125__gpt5_model__concise__r3.json,humaneval_125,HumanEval/125,gpt5_model,gpt-5-mini,openai,concise,3,True,True,,,
humaneval_125__gpt5_model__concise__r4.json,humaneval_125,HumanEval/125,gpt5_model,gpt-5-mini,openai,concise,4,True,True,,,
humaneval_125__gpt5_model__concise__r5.json,humaneval_125,HumanEval/125,gpt5_model,gpt-5-mini,openai,concise,5,True,True,,,
humaneval_125__gpt5_model__constraint__r1.json,humaneval_125,HumanEval/125,gpt5_model,gpt-5-mini,openai,constraint,1,True,True,,,
humaneval_125__gpt5_model__constraint__r2.json,humaneval_125,HumanEval/125,gpt5_model,gpt-5-mini,openai,constraint,2,True,True,,,
humaneval_125__gpt5_model__constraint__r3.json,humaneval_125,HumanEval/125,gpt5_model,gpt-5-mini,openai,constraint,3,True,True,,,
humaneval_125__gpt5_model__constraint__r4.json,humaneval_125,HumanEval/125,gpt5_model,gpt-5-mini,openai,constraint,4,True,True,,,
humaneval_125__gpt5_model__constraint__r5.json,humaneval_125,HumanEval/125,gpt5_model,gpt-5-mini,openai,constraint,5,True,True,,,
humaneval_125__gpt5_model__optimized__r1.json,humaneval_125,HumanEval/125,gpt5_model,gpt-5-mini,openai,optimized,1,True,True,,,
humaneval_125__gpt5_model__optimized__r2.json,humaneval_125,HumanEval/125,gpt5_model,gpt-5-mini,openai,optimized,2,True,True,,,
humaneval_125__gpt5_model__optimized__r3.json,humaneval_125,HumanEval/125,gpt5_model,gpt-5-mini,openai,optimized,3,True,True,,,
