file,problem_id,task_id,problem_name,entry_point,model_name,model_id,provider,prompt_name,repeat_idx,ast_status,ast_error_type,ast_error_message,total_nodes,ast_depth,branch_count,loop_count,function_count,control_flow_count,control_flow_ratio,function_names,functional_execution_success,functional_passed,functional_error_type,functional_error_message,ast_success,z_ast_depth,z_branch_count,z_loop_count,z_function_count,z_control_flow_ratio
humaneval_130__gpt5_model__paraphrase__paraphrase_c__r1.json,humaneval_130,HumanEval/130,Tri,tri,gpt5_model,gpt-5-mini,openai,paraphrase_c,1,success,,,231.0,13.0,6.0,1.0,1.0,9.0,0.038961,"[""tri""]",True,True,,,True,2.1154591620337015,1.6846856650321518,0.24087621279762858,-0.31167166746947106,-0.7157898464844817
humaneval_130__gpt5_model__paraphrase__paraphrase_c__r2.json,humaneval_130,HumanEval/130,Tri,tri,gpt5_model,gpt-5-mini,openai,paraphrase_c,2,success,,,320.0,14.0,10.0,3.0,1.0,15.0,0.046875,"[""tri""]",True,True,,,True,2.6855088980802733,3.3657809995354033,2.1752829632031516,-0.31167166746947106,-0.4421957533816117
humaneval_130__gpt5_model__paraphrase__paraphrase_c__r3.json,humaneval_130,HumanEval/130,Tri,tri,gpt5_model,gpt-5-mini,openai,paraphrase_c,3,success,,,420.0,13.0,11.0,2.0,1.0,16.0,0.038095,"[""tri""]",True,False,fail,,True,2.1154591620337015,3.7860548331612165,1.20807958800039,-0.31167166746947106,-0.7457282448452458
humaneval_130__gpt5_model__paraphrase__paraphrase_c__r4.json,humaneval_130,HumanEval/130,Tri,tri,gpt5_model,gpt-5-mini,openai,paraphrase_c,4,success,,,332.0,11.0,10.0,1.0,1.0,13.0,0.039157,"[""tri""]",True,True,,,True,0.9753596899405581,3.3657809995354033,0.24087621279762858,-0.31167166746947106,-0.7090139503196901
humaneval_130__gpt5_model__paraphrase__paraphrase_c__r5.json,humaneval_130,HumanEval/130,Tri,tri,gpt5_model,gpt-5-mini,openai,paraphrase_c,5,success,,,169.0,11.0,5.0,1.0,1.0,8.0,0.047337,"[""tri""]",True,True,,,True,0.9753596899405581,1.2644118314063388,0.24087621279762858,-0.31167166746947106,-0.42622399813603107
humaneval_130__gpt5_model__paraphrase__paraphrase_d__r1.json,humaneval_130,HumanEval/130,Tri,tri,gpt5_model,gpt-5-mini,openai,paraphrase_d,1,success,,,303.0,11.0,10.0,1.0,1.0,14.0,0.046205,"[""tri""]",True,True,,,True,0.9753596899405581,3.3657809995354033,0.24087621279762858,-0.31167166746947106,-0.46535825557758365
humaneval_130__gpt5_model__paraphrase__paraphrase_d__r2.json,humaneval_130,HumanEval/130,Tri,tri,gpt5_model,gpt-5-mini,openai,paraphrase_d,2,success,,,150.0,10.0,5.0,0.0,3.0,12.0,0.08,"[""tri"", ""t"", ""maybe_int""]",True,True,,,True,0.4053099538939863,1.2644118314063388,-0.7263271624051328,5.240149296106279,0.7029652693670075
humaneval_130__gpt5_model__paraphrase__paraphrase_d__r3.json,humaneval_130,HumanEval/130,Tri,tri,gpt5_model,gpt-5-mini,openai,paraphrase_d,3,success,,,150.0,11.0,4.0,1.0,1.0,7.0,0.046667,"[""tri""]",True,True,,,True,0.9753596899405581,0.8441379977805259,0.24087621279762858,-0.31167166746947106,-0.449386500332003
humaneval_130__gpt5_model__paraphrase__paraphrase_d__r4.json,humaneval_130,HumanEval/130,Tri,tri,gpt5_model,gpt-5-mini,openai,paraphrase_d,4,success,,,141.0,14.0,4.0,1.0,2.0,8.0,0.056738,"[""tri"", ""even_value""]",True,True,,,True,2.6855088980802733,0.8441379977805259,0.24087621279762858,2.4642388143184037,-0.10122297851762294
humaneval_130__gpt5_model__paraphrase__paraphrase_d__r5.json,humaneval_130,HumanEval/130,Tri,tri,gpt5_model,gpt-5-mini,openai,paraphrase_d,5,success,,,149.0,11.0,5.0,1.0,2.0,12.0,0.080537,"[""tri"", ""t""]",True,False,fail,,True,0.9753596899405581,1.2644118314063388,0.24087621279762858,2.4642388143184037,0.721529842022585
humaneval_130__gpt5_model__paraphrase__paraphrase_e__r1.json,humaneval_130,HumanEval/130,Tri,tri,gpt5_model,gpt-5-mini,openai,paraphrase_e,1,success,,,963.0,15.0,30.0,5.0,1.0,37.0,0.038422,"[""tri""]",True,True,,,True,3.2555586341268454,11.771257672051663,4.109689713608675,-0.31167166746947106,-0.7344235609376594
humaneval_130__gpt5_model__paraphrase__paraphrase_e__r2.json,humaneval_130,HumanEval/130,Tri,tri,gpt5_model,gpt-5-mini,openai,paraphrase_e,2,success,,,602.0,17.0,14.0,1.0,1.0,16.0,0.026578,"[""tri""]",True,False,fail,,True,4.395658106219988,5.046876334038655,0.24087621279762858,-0.31167166746947106,-1.1438812863243657
humaneval_130__gpt5_model__paraphrase__paraphrase_e__r3.json,humaneval_130,HumanEval/130,Tri,tri,gpt5_model,gpt-5-mini,openai,paraphrase_e,3,success,,,199.0,11.0,8.0,1.0,2.0,15.0,0.075377,"[""tri"", ""T""]",True,True,,,True,0.9753596899405581,2.5252333322837774,0.24087621279762858,2.4642388143184037,0.5431440042148001
humaneval_130__gpt5_model__paraphrase__paraphrase_e__r4.json,humaneval_130,HumanEval/130,Tri,tri,gpt5_model,gpt-5-mini,openai,paraphrase_e,4,success,,,100.0,11.0,3.0,0.0,2.0,8.0,0.08,"[""tri"", ""t""]",True,True,,,True,0.9753596899405581,0.42386416415471295,-0.7263271624051328,2.4642388143184037,0.7029652693670075
humaneval_130__gpt5_model__paraphrase__paraphrase_e__r5.json,humaneval_130,HumanEval/130,Tri,tri,gpt5_model,gpt-5-mini,openai,paraphrase_e,5,success,,,267.0,10.0,6.0,1.0,2.0,12.0,0.044944,"[""tri"", ""compute""]",True,False,fail,,True,0.4053099538939863,1.6846856650321518,0.24087621279762858,2.4642388143184037,-0.5089521589643312
humaneval_131__claude_model__paraphrase__paraphrase_a__r1.json,humaneval_131,HumanEval/131,Digits,digits,claude_model,claude-sonnet-4-6,anthropic,paraphrase_a,1,success,,,56.0,8.0,2.0,1.0,1.0,4.0,0.071429,"[""digits""]",True,True,,,True,-0.7347895181991573,0.0035903305289000246,0.24087621279762858,-0.31167166746947106,0.406658095752565
humaneval_131__claude_model__paraphrase__paraphrase_a__r2.json,humaneval_131,HumanEval/131,Digits,digits,claude_model,claude-sonnet-4-6,anthropic,paraphrase_a,2,success,,,56.0,8.0,2.0,1.0,1.0,4.0,0.071429,"[""digits""]",True,True,,,True,-0.7347895181991573,0.0035903305289000246,0.24087621279762858,-0.31167166746947106,0.406658095752565
humaneval_131__claude_model__paraphrase__paraphrase_a__r3.json,humaneval_131,HumanEval/131,Digits,digits,claude_model,claude-sonnet-4-6,anthropic,paraphrase_a,3,success,,,59.0,10.0,1.0,1.0,1.0,4.0,0.067797,"[""digits""]",True,True,,,True,0.4053099538939863,-0.4166835030969129,0.24087621279762858,-0.31167166746947106,0.28109659131111603
humaneval_131__claude_model__paraphrase__paraphrase_a__r4.json,humaneval_131,HumanEval/131,Digits,digits,claude_model,claude-sonnet-4-6,anthropic,paraphrase_a,4,success,,,56.0,8.0,2.0,1.0,1.0,4.0,0.071429,"[""digits""]",True,True,,,True,-0.7347895181991573,0.0035903305289000246,0.24087621279762858,-0.31167166746947106,0.406658095752565
humaneval_131__claude_model__paraphrase__paraphrase_a__r5.json,humaneval_131,HumanEval/131,Digits,digits,claude_model,claude-sonnet-4-6,anthropic,paraphrase_a,5,success,,,56.0,8.0,2.0,1.0,1.0,4.0,0.071429,"[""digits""]",True,True,,,True,-0.7347895181991573,0.0035903305289000246,0.24087621279762858,-0.31167166746947106,0.406658095752565
humaneval_131__claude_model__paraphrase__paraphrase_b__r1.json,humaneval_131,HumanEval/131,Digits,digits,claude_model,claude-sonnet-4-6,anthropic,paraphrase_b,1,success,,,54.0,8.0,2.0,1.0,1.0,4.0,0.074074,"[""digits""]",True,True,,,True,-0.7347895181991573,0.0035903305289000246,0.24087621279762858,-0.31167166746947106,0.4980981230784545
humaneval_131__claude_model__paraphrase__paraphrase_b__r2.json,humaneval_131,HumanEval/131,Digits,digits,claude_model,claude-sonnet-4-6,anthropic,paraphrase_b,2,success,,,54.0,8.0,2.0,1.0,1.0,4.0,0.074074,"[""digits""]",True,True,,,True,-0.7347895181991573,0.0035903305289000246,0.24087621279762858,-0.31167166746947106,0.4980981230784545
humaneval_131__claude_model__paraphrase__paraphrase_b__r3.json,humaneval_131,HumanEval/131,Digits,digits,claude_model,claude-sonnet-4-6,anthropic,paraphrase_b,3,success,,,54.0,8.0,2.0,1.0,1.0,4.0,0.074074,"[""digits""]",True,True,,,True,-0.7347895181991573,0.0035903305289000246,0.24087621279762858,-0.31167166746947106,0.4980981230784545
humaneval_131__claude_model__paraphrase__paraphrase_b__r4.json,humaneval_131,HumanEval/131,Digits,digits,claude_model,claude-sonnet-4-6,anthropic,paraphrase_b,4,success,,,54.0,8.0,2.0,1.0,1.0,4.0,0.074074,"[""digits""]",True,True,,,True,-0.7347895181991573,0.0035903305289000246,0.24087621279762858,-0.31167166746947106,0.4980981230784545
humaneval_131__claude_model__paraphrase__paraphrase_b__r5.json,humaneval_131,HumanEval/131,Digits,digits,claude_model,claude-sonnet-4-6,anthropic,paraphrase_b,5,success,,,54.0,8.0,2.0,1.0,1.0,4.0,0.074074,"[""digits""]",True,True,,,True,-0.7347895181991573,0.0035903305289000246,0.24087621279762858,-0.31167166746947106,0.4980981230784545
humaneval_131__claude_model__paraphrase__paraphrase_c__r1.json,humaneval_131,HumanEval/131,Digits,digits,claude_model,claude-sonnet-4-6,anthropic,paraphrase_c,1,success,,,59.0,10.0,1.0,1.0,1.0,4.0,0.067797,"[""digits""]",True,True,,,True,0.4053099538939863,-0.4166835030969129,0.24087621279762858,-0.31167166746947106,0.28109659131111603
humaneval_131__claude_model__paraphrase__paraphrase_c__r2.json,humaneval_131,HumanEval/131,Digits,digits,claude_model,claude-sonnet-4-6,anthropic,paraphrase_c,2,success,,,59.0,10.0,1.0,1.0,1.0,4.0,0.067797,"[""digits""]",True,True,,,True,0.4053099538939863,-0.4166835030969129,0.24087621279762858,-0.31167166746947106,0.28109659131111603
humaneval_131__claude_model__paraphrase__paraphrase_c__r3.json,humaneval_131,HumanEval/131,Digits,digits,claude_model,claude-sonnet-4-6,anthropic,paraphrase_c,3,success,,,59.0,10.0,1.0,1.0,1.0,4.0,0.067797,"[""digits""]",True,True,,,True,0.4053099538939863,-0.4166835030969129,0.24087621279762858,-0.31167166746947106,0.28109659131111603
humaneval_131__claude_model__paraphrase__paraphrase_c__r4.json,humaneval_131,HumanEval/131,Digits,digits,claude_model,claude-sonnet-4-6,anthropic,paraphrase_c,4,success,,,59.0,10.0,1.0,1.0,1.0,4.0,0.067797,"[""digits""]",True,True,,,True,0.4053099538939863,-0.4166835030969129,0.24087621279762858,-0.31167166746947106,0.28109659131111603
humaneval_131__claude_model__paraphrase__paraphrase_c__r5.json,humaneval_131,HumanEval/131,Digits,digits,claude_model,claude-sonnet-4-6,anthropic,paraphrase_c,5,success,,,57.0,10.0,1.0,1.0,1.0,4.0,0.070175,"[""digits""]",True,True,,,True,0.4053099538939863,-0.4166835030969129,0.24087621279762858,-0.31167166746947106,0.3633061886574171
humaneval_131__claude_model__paraphrase__paraphrase_d__r1.json,humaneval_131,HumanEval/131,Digits,digits,claude_model,claude-sonnet-4-6,anthropic,paraphrase_d,1,success,,,54.0,8.0,2.0,1.0,1.0,4.0,0.074074,"[""digits""]",True,True,,,True,-0.7347895181991573,0.0035903305289000246,0.24087621279762858,-0.31167166746947106,0.4980981230784545
humaneval_131__claude_model__paraphrase__paraphrase_d__r2.json,humaneval_131,HumanEval/131,Digits,digits,claude_model,claude-sonnet-4-6,anthropic,paraphrase_d,2,success,,,54.0,8.0,2.0,1.0,1.0,4.0,0.074074,"[""digits""]",True,True,,,True,-0.7347895181991573,0.0035903305289000246,0.24087621279762858,-0.31167166746947106,0.4980981230784545
humaneval_131__claude_model__paraphrase__paraphrase_d__r3.json,humaneval_131,HumanEval/131,Digits,digits,claude_model,claude-sonnet-4-6,anthropic,paraphrase_d,3,success,,,54.0,8.0,2.0,1.0,1.0,4.0,0.074074,"[""digits""]",True,True,,,True,-0.7347895181991573,0.0035903305289000246,0.24087621279762858,-0.31167166746947106,0.4980981230784545
humaneval_131__claude_model__paraphrase__paraphrase_d__r4.json,humaneval_131,HumanEval/131,Digits,digits,claude_model,claude-sonnet-4-6,anthropic,paraphrase_d,4,success,,,54.0,8.0,2.0,1.0,1.0,4.0,0.074074,"[""digits""]",True,True,,,True,-0.7347895181991573,0.0035903305289000246,0.24087621279762858,-0.31167166746947106,0.4980981230784545
humaneval_131__claude_model__paraphrase__paraphrase_d__r5.json,humaneval_131,HumanEval/131,Digits,digits,claude_model,claude-sonnet-4-6,anthropic,paraphrase_d,5,success,,,54.0,8.0,2.0,1.0,1.0,4.0,0.074074,"[""digits""]",True,True,,,True,-0.7347895181991573,0.0035903305289000246,0.24087621279762858,-0.31167166746947106,0.4980981230784545
humaneval_131__claude_model__paraphrase__paraphrase_e__r1.json,humaneval_131,HumanEval/131,Digits,digits,claude_model,claude-sonnet-4-6,anthropic,paraphrase_e,1,success,,,56.0,8.0,2.0,1.0,1.0,4.0,0.071429,"[""digits""]",True,True,,,True,-0.7347895181991573,0.0035903305289000246,0.24087621279762858,-0.31167166746947106,0.406658095752565
humaneval_131__claude_model__paraphrase__paraphrase_e__r2.json,humaneval_131,HumanEval/131,Digits,digits,claude_model,claude-sonnet-4-6,anthropic,paraphrase_e,2,success,,,56.0,8.0,2.0,1.0,1.0,4.0,0.071429,"[""digits""]",True,True,,,True,-0.7347895181991573,0.0035903305289000246,0.24087621279762858,-0.31167166746947106,0.406658095752565
humaneval_131__claude_model__paraphrase__paraphrase_e__r3.json,humaneval_131,HumanEval/131,Digits,digits,claude_model,claude-sonnet-4-6,anthropic,paraphrase_e,3,success,,,56.0,8.0,2.0,1.0,1.0,4.0,0.071429,"[""digits""]",True,True,,,True,-0.7347895181991573,0.0035903305289000246,0.24087621279762858,-0.31167166746947106,0.406658095752565
humaneval_131__claude_model__paraphrase__paraphrase_e__r4.json,humaneval_131,HumanEval/131,Digits,digits,claude_model,claude-sonnet-4-6,anthropic,paraphrase_e,4,success,,,56.0,8.0,2.0,1.0,1.0,4.0,0.071429,"[""digits""]",True,True,,,True,-0.7347895181991573,0.0035903305289000246,0.24087621279762858,-0.31167166746947106,0.406658095752565
humaneval_131__claude_model__paraphrase__paraphrase_e__r5.json,humaneval_131,HumanEval/131,Digits,digits,claude_model,claude-sonnet-4-6,anthropic,paraphrase_e,5,success,,,56.0,8.0,2.0,1.0,1.0,4.0,0.071429,"[""digits""]",True,True,,,True,-0.7347895181991573,0.0035903305289000246,0.24087621279762858,-0.31167166746947106,0.406658095752565
humaneval_131__deepseek_model__paraphrase__paraphrase_a__r1.json,humaneval_131,HumanEval/131,Digits,digits,deepseek_model,deepseek-flash,deepseek,paraphrase_a,1,success,,,54.0,8.0,2.0,1.0,1.0,4.0,0.074074,"[""digits""]",True,True,,,True,-0.7347895181991573,0.0035903305289000246,0.24087621279762858,-0.31167166746947106,0.4980981230784545
humaneval_131__deepseek_model__paraphrase__paraphrase_a__r2.json,humaneval_131,HumanEval/131,Digits,digits,deepseek_model,deepseek-flash,deepseek,paraphrase_a,2,success,,,54.0,8.0,2.0,1.0,1.0,4.0,0.074074,"[""digits""]",True,True,,,True,-0.7347895181991573,0.0035903305289000246,0.24087621279762858,-0.31167166746947106,0.4980981230784545
humaneval_131__deepseek_model__paraphrase__paraphrase_a__r3.json,humaneval_131,HumanEval/131,Digits,digits,deepseek_model,deepseek-flash,deepseek,paraphrase_a,3,success,,,54.0,8.0,2.0,1.0,1.0,4.0,0.074074,"[""digits""]",True,True,,,True,-0.7347895181991573,0.0035903305289000246,0.24087621279762858,-0.31167166746947106,0.4980981230784545
humaneval_131__deepseek_model__paraphrase__paraphrase_a__r4.json,humaneval_131,HumanEval/131,Digits,digits,deepseek_model,deepseek-flash,deepseek,paraphrase_a,4,success,,,54.0,8.0,2.0,1.0,1.0,4.0,0.074074,"[""digits""]",True,True,,,True,-0.7347895181991573,0.0035903305289000246,0.24087621279762858,-0.31167166746947106,0.4980981230784545
humaneval_131__deepseek_model__paraphrase__paraphrase_a__r5.json,humaneval_131,HumanEval/131,Digits,digits,deepseek_model,deepseek-flash,deepseek,paraphrase_a,5,success,,,54.0,8.0,2.0,1.0,1.0,4.0,0.074074,"[""digits""]",True,True,,,True,-0.7347895181991573,0.0035903305289000246,0.24087621279762858,-0.31167166746947106,0.4980981230784545
humaneval_131__deepseek_model__paraphrase__paraphrase_b__r1.json,humaneval_131,HumanEval/131,Digits,digits,deepseek_model,deepseek-flash,deepseek,paraphrase_b,1,success,,,54.0,8.0,2.0,1.0,1.0,4.0,0.074074,"[""digits""]",True,True,,,True,-0.7347895181991573,0.0035903305289000246,0.24087621279762858,-0.31167166746947106,0.4980981230784545
humaneval_131__deepseek_model__paraphrase__paraphrase_b__r2.json,humaneval_131,HumanEval/131,Digits,digits,deepseek_model,deepseek-flash,deepseek,paraphrase_b,2,success,,,54.0,8.0,2.0,1.0,1.0,4.0,0.074074,"[""digits""]",True,True,,,True,-0.7347895181991573,0.0035903305289000246,0.24087621279762858,-0.31167166746947106,0.4980981230784545
humaneval_131__deepseek_model__paraphrase__paraphrase_b__r3.json,humaneval_131,HumanEval/131,Digits,digits,deepseek_model,deepseek-flash,deepseek,paraphrase_b,3,success,,,54.0,8.0,2.0,1.0,1.0,4.0,0.074074,"[""digits""]",True,True,,,True,-0.7347895181991573,0.0035903305289000246,0.24087621279762858,-0.31167166746947106,0.4980981230784545
humaneval_131__deepseek_model__paraphrase__paraphrase_b__r4.json,humaneval_131,HumanEval/131,Digits,digits,deepseek_model,deepseek-flash,deepseek,paraphrase_b,4,success,,,54.0,8.0,2.0,1.0,1.0,4.0,0.074074,"[""digits""]",True,True,,,True,-0.7347895181991573,0.0035903305289000246,0.24087621279762858,-0.31167166746947106,0.4980981230784545
humaneval_131__deepseek_model__paraphrase__paraphrase_b__r5.json,humaneval_131,HumanEval/131,Digits,digits,deepseek_model,deepseek-flash,deepseek,paraphrase_b,5,success,,,54.0,8.0,2.0,1.0,1.0,4.0,0.074074,"[""digits""]",True,True,,,True,-0.7347895181991573,0.0035903305289000246,0.24087621279762858,-0.31167166746947106,0.4980981230784545
humaneval_131__deepseek_model__paraphrase__paraphrase_c__r1.json,humaneval_131,HumanEval/131,Digits,digits,deepseek_model,deepseek-flash,deepseek,paraphrase_c,1,success,,,54.0,8.0,2.0,1.0,1.0,4.0,0.074074,"[""digits""]",True,True,,,True,-0.7347895181991573,0.0035903305289000246,0.24087621279762858,-0.31167166746947106,0.4980981230784545
humaneval_131__deepseek_model__paraphrase__paraphrase_c__r2.json,humaneval_131,HumanEval/131,Digits,digits,deepseek_model,deepseek-flash,deepseek,paraphrase_c,2,success,,,54.0,8.0,2.0,1.0,1.0,4.0,0.074074,"[""digits""]",True,True,,,True,-0.7347895181991573,0.0035903305289000246,0.24087621279762858,-0.31167166746947106,0.4980981230784545
humaneval_131__deepseek_model__paraphrase__paraphrase_c__r3.json,humaneval_131,HumanEval/131,Digits,digits,deepseek_model,deepseek-flash,deepseek,paraphrase_c,3,success,,,54.0,8.0,2.0,1.0,1.0,4.0,0.074074,"[""digits""]",True,True,,,True,-0.7347895181991573,0.0035903305289000246,0.24087621279762858,-0.31167166746947106,0.4980981230784545
humaneval_131__deepseek_model__paraphrase__paraphrase_c__r4.json,humaneval_131,HumanEval/131,Digits,digits,deepseek_model,deepseek-flash,deepseek,paraphrase_c,4,success,,,54.0,8.0,2.0,1.0,1.0,4.0,0.074074,"[""digits""]",True,True,,,True,-0.7347895181991573,0.0035903305289000246,0.24087621279762858,-0.31167166746947106,0.4980981230784545
humaneval_131__deepseek_model__paraphrase__paraphrase_c__r5.json,humaneval_131,HumanEval/131,Digits,digits,deepseek_model,deepseek-flash,deepseek,paraphrase_c,5,success,,,54.0,8.0,2.0,1.0,1.0,4.0,0.074074,"[""digits""]",True,True,,,True,-0.7347895181991573,0.0035903305289000246,0.24087621279762858,-0.31167166746947106,0.4980981230784545
humaneval_131__deepseek_model__paraphrase__paraphrase_d__r1.json,humaneval_131,HumanEval/131,Digits,digits,deepseek_model,deepseek-flash,deepseek,paraphrase_d,1,success,,,54.0,8.0,2.0,1.0,1.0,4.0,0.074074,"[""digits""]",True,True,,,True,-0.7347895181991573,0.0035903305289000246,0.24087621279762858,-0.31167166746947106,0.4980981230784545
humaneval_131__deepseek_model__paraphrase__paraphrase_d__r2.json,humaneval_131,HumanEval/131,Digits,digits,deepseek_model,deepseek-flash,deepseek,paraphrase_d,2,success,,,54.0,8.0,2.0,1.0,1.0,4.0,0.074074,"[""digits""]",True,True,,,True,-0.7347895181991573,0.0035903305289000246,0.24087621279762858,-0.31167166746947106,0.4980981230784545
humaneval_131__deepseek_model__paraphrase__paraphrase_d__r3.json,humaneval_131,HumanEval/131,Digits,digits,deepseek_model,deepseek-flash,deepseek,paraphrase_d,3,success,,,54.0,8.0,2.0,1.0,1.0,4.0,0.074074,"[""digits""]",True,True,,,True,-0.7347895181991573,0.0035903305289000246,0.24087621279762858,-0.31167166746947106,0.4980981230784545
humaneval_131__deepseek_model__paraphrase__paraphrase_d__r4.json,humaneval_131,HumanEval/131,Digits,digits,deepseek_model,deepseek-flash,deepseek,paraphrase_d,4,success,,,54.0,8.0,2.0,1.0,1.0,4.0,0.074074,"[""digits""]",True,True,,,True,-0.7347895181991573,0.0035903305289000246,0.24087621279762858,-0.31167166746947106,0.4980981230784545
humaneval_131__deepseek_model__paraphrase__paraphrase_d__r5.json,humaneval_131,HumanEval/131,Digits,digits,deepseek_model,deepseek-flash,deepseek,paraphrase_d,5,success,,,54.0,8.0,2.0,1.0,1.0,4.0,0.074074,"[""digits""]",True,True,,,True,-0.7347895181991573,0.0035903305289000246,0.24087621279762858,-0.31167166746947106,0.4980981230784545
